,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
846,,2023,BPCL-TOTAL,3601.99,
847,,2023,"HPCL-MUMBAI,MAHARASHTRA",837.69,
848,,2023,HPCL-TOTAL,2777.96,
849,,2023,"IOCL-KOYALI, GUJARAT",1212.84,
850,,2023,"IOCL-HALDIA, WEST BENGAL",665.21,
851,,2023,IOCL TOTAL,5938.4,
852,,2023,"MRPL-MANGALORE,KARNATAKA",1392.99,
853,,2023,"HPCL-MUMBAI,MAHARASHTRA",803.65,
854,,2023,"HPCL-VISAKH,ANDHRA PRADESH",745.84,
855,,2023,HPCL-TOTAL,2557.5,
856,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2280.04,
857,,2023,RIL TOTAL,4855.94,
858,,2023,"IOCL-KOYALI, GUJARAT",1346.06,
859,,2023,"IOCL-MATHURA, UTTAR PRADESH",897.88,
860,,2023,"IOCL-PANIPAT, HARYANA",1297.96,
861,,2023,"BPCL-MUMBAI, MAHARASHTRA",1358.27,
862,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",4.94,
863,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1110.38,
864,,2023,HPCL-TOTAL,2858.24,
865,,2023,RIL TOTAL,5359.75,
866,,2021,"IOCL-MATHURA, UTTAR PRADESH",819.0,
867,,2021,"BPCL-MUMBAI, MAHARASHTRA",1225.0,
868,,2021,"HPCL-VISAKH,ANDHRA PRADESH",826.0,
869,,2021,RIL TOTAL,5021.0,
870,,2021,"IOCL-BARAUNI,BIHAR",533.0,
871,,2021,CPCL-TOTAL,629.0,
872,,2021,HPCL-TOTAL,1958.0,
873,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2678.0,
874,,2021,RIL TOTAL,5515.0,
875,,2021,GRAND TOTAL,18970.0,
876,,2021,"IOCL-GUWAHATI,ASSAM",,
877,,2021,"IOCL-DIGBOI,ASSAM",59.0,
878,,2021,BPCL-TOTAL,2471.0,
879,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
880,,2021,ONGC TOTAL,1015.0,
881,,2021,"RIL,JAMNAGAR,GUJARAT",2690.0,
882,,2021,"IOCL-HALDIA, WEST BENGAL",644.0,
883,,2021,"IOCL-MATHURA, UTTAR PRADESH",665.0,
884,,2021,"IOCL-PARADIP,ODISHA",1059.0,
885,,2021,"BPCL-MUMBAI, MAHARASHTRA",1253.0,
886,,2021,"BPCL-KOCHI, KERALA",1087.0,
887,,2021,"MRPL-MANGALORE,KARNATAKA",1105.0,
888,,2021,"IOCL-KOYALI, GUJARAT",1090.0,
889,,2021,"IOCL-HALDIA, WEST BENGAL",709.0,
890,,2021,"BPCL-KOCHI, KERALA",1087.0,
891,,2021,BORL-BINA,598.0,
892,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
893,,2021,"RIL,JAMNAGAR,GUJARAT",2873.0,
894,,2021,RIL TOTAL,5110.0,
895,,2021,"CPCL-MANALI, TAMILNADU",497.0,
896,,2021,"BPCL-MUMBAI, MAHARASHTRA",957.0,
897,,2021,BORL-BINA,579.0,
898,,2021,"NRL-NUMALIGARH, ASSAM",238.0,
899,,2021,"HPCL-MUMBAI,MAHARASHTRA",411.0,
900,,2021,HPCL-TOTAL,2037.0,
901,,2021,RIL TOTAL,5203.0,
902,,2021,"IOCL-BARAUNI,BIHAR",427.0,
903,,2021,"IOCL-KOYALI, GUJARAT",939.0,
904,,2021,"IOCL-DIGBOI,ASSAM",61.0,
905,,2021,BORL-BINA,658.0,
906,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
907,,2021,"MRPL-MANGALORE,KARNATAKA",1463.0,
908,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1113.0,
909,,2021,HPCL-TOTAL,2501.0,
910,,2021,"RIL,JAMNAGAR,GUJARAT",3110.0,
911,,2021,"IOCL-PANIPAT, HARYANA",1340.0,
912,,2021,"IOCL-DIGBOI,ASSAM",61.0,
913,,2021,CPCL-TOTAL,816.0,
914,,2021,"HPCL-MUMBAI,MAHARASHTRA",545.0,
915,,2021,GRAND TOTAL,21483.0,
916,,2021,"IOCL-MATHURA, UTTAR PRADESH",766.0,
917,,2021,BPCL-TOTAL,3321.0,
918,,2021,ONGC TOTAL,1441.0,
919,,2021,"HPCL-VISAKH,ANDHRA PRADESH",809.0,
920,,2021,RIL TOTAL,5529.0,
921,,2022,"IOCL-KOYALI, GUJARAT",1273.0,
922,,2022,"IOCL-HALDIA, WEST BENGAL",301.0,
923,,2022,"CPCL-MANALI, TAMILNADU",915.0,
924,,2022,"BPCL-KOCHI, KERALA",1450.0,
925,,2022,"HPCL-MUMBAI,MAHARASHTRA",852.0,
926,,2022,"RIL,JAMNAGAR,GUJARAT",3042.0,
927,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
928,,2022,"MRPL-MANGALORE,KARNATAKA",1392.0,
929,,2022,ONGC TOTAL,1399.0,
930,,2022,HPCL-TOTAL,2519.0,
931,,2022,"IOCL-MATHURA, UTTAR PRADESH",884.0,
932,,2022,"IOCL-GUWAHATI,ASSAM",93.0,
933,,2022,IOCL TOTAL,6636.0,
934,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
935,,2022,"HPCL-VISAKH,ANDHRA PRADESH",825.0,
936,,2022,HPCL-TOTAL,2628.0,
937,,2020,"IOCL-HALDIA, WEST BENGAL",305.0,
938,,2020,"NRL-NUMALIGARH, ASSAM",170.0,
939,,2020,ONGC TOTAL,673.0,
940,,2020,"IOCL-KOYALI, GUJARAT",769.0,
941,,2020,"IOCL-MATHURA, UTTAR PRADESH",730.0,
942,,2020,"IOCL-BONGAIGAON,ASSAM",196.0,
943,,2020,"CPCL-MANALI, TAMILNADU",441.0,
944,,2020,"IOCL-KOYALI, GUJARAT",1041.0,
945,,2020,"IOCL-DIGBOI,ASSAM",61.0,
946,,2020,"IOCL-BONGAIGAON,ASSAM",193.0,
947,,2020,"IOCL-PARADIP,ODISHA",1227.0,
948,,2020,"BPCL-KOCHI, KERALA",931.0,
949,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
950,,2020,"IOCL-HALDIA, WEST BENGAL",580.0,
951,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
952,,2020,IOCL TOTAL,5363.0,
953,,2020,"BPCL-MUMBAI, MAHARASHTRA",1097.0,
954,,2020,"NRL-NUMALIGARH, ASSAM",219.0,
955,,2020,"IOCL-PANIPAT, HARYANA",977.0,
956,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
957,,2020,"IOCL-PARADIP,ODISHA",266.0,
958,,2020,CPCL-TOTAL,562.0,
959,,2020,"NRL-NUMALIGARH, ASSAM",226.0,
960,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
961,,2020,ONGC TOTAL,913.0,
962,,2020,IOCL TOTAL,4657.0,
963,,2020,"BPCL-KOCHI, KERALA",980.0,
964,,2020,BPCL-TOTAL,2577.0,
965,,2020,"HPCL-MUMBAI,MAHARASHTRA",670.0,
966,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
967,,2020,BORL-BINA,561.0,
968,,2020,HPCL-TOTAL,2327.0,
969,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2441.0,
970,,2020,RIL TOTAL,5464.0,
971,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
972,,2020,"IOCL-PARADIP,ODISHA",1325.0,
973,,2020,"NRL-NUMALIGARH, ASSAM",230.0,
974,,2020,RIL TOTAL,5482.0,
975,,2020,"IOCL-HALDIA, WEST BENGAL",709.0,
976,,2020,"IOCL-PANIPAT, HARYANA",1359.0,
977,,2020,"BPCL-KOCHI, KERALA",1329.0,
978,,2020,HPCL-TOTAL,2311.0,
979,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2691.0,
980,,2021,"IOCL-KOYALI, GUJARAT",1187.0,
981,,2021,"MRPL-MANGALORE,KARNATAKA",1420.0,
982,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",801.0,
983,,2021,HPCL-TOTAL,2240.0,
984,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2648.0,
985,,2021,RIL TOTAL,5564.0,
986,,2021,"IOCL-BARAUNI,BIHAR",518.0,
987,,2021,"IOCL-HALDIA, WEST BENGAL",657.0,
988,,2021,"IOCL-MATHURA, UTTAR PRADESH",790.0,
989,,2021,"IOCL-GUWAHATI,ASSAM",80.0,
990,,2021,IOCL TOTAL,5387.0,
991,,2021,BPCL-TOTAL,3503.0,
992,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
993,,2021,"HPCL-MUMBAI,MAHARASHTRA",642.0,
994,,2021,"RIL,JAMNAGAR,GUJARAT",2664.0,
995,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2212.0,
996,,2021,"NEL-VADINAR,GUJARAT",1397.0,
997,,2021,"IOCL-HALDIA, WEST BENGAL",665.0,
998,,2021,"CPCL-MANALI, TAMILNADU",964.0,
999,,2021,BORL-BINA,598.0,
1000,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1001,,2021,"RIL,JAMNAGAR,GUJARAT",2873.0,
1002,,2021,RIL TOTAL,5110.0,
1003,,2021,"CPCL-MANALI, TAMILNADU",497.0,
1004,,2021,"BPCL-MUMBAI, MAHARASHTRA",957.0,
1005,,2021,BORL-BINA,579.0,
1006,,2021,"NRL-NUMALIGARH, ASSAM",238.0,
1007,,2021,"HPCL-MUMBAI,MAHARASHTRA",411.0,
1008,,2021,HPCL-TOTAL,2037.0,
1009,,2021,RIL TOTAL,5203.0,
1010,,2021,"IOCL-BARAUNI,BIHAR",427.0,
1011,,2021,"IOCL-KOYALI, GUJARAT",939.0,
1012,,2021,"IOCL-DIGBOI,ASSAM",61.0,
1013,,2021,BORL-BINA,658.0,
1014,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
1015,,2021,"MRPL-MANGALORE,KARNATAKA",1463.0,
1016,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1113.0,
1017,,2021,HPCL-TOTAL,2501.0,
1018,,2021,"RIL,JAMNAGAR,GUJARAT",3110.0,
1019,,2021,"IOCL-PANIPAT, HARYANA",1340.0,
1020,,2021,"IOCL-DIGBOI,ASSAM",61.0,
1021,,2021,CPCL-TOTAL,816.0,
1022,,2021,"HPCL-MUMBAI,MAHARASHTRA",545.0,
1023,,2021,GRAND TOTAL,21483.0,
1024,,2021,"IOCL-MATHURA, UTTAR PRADESH",766.0,
1025,,2021,BPCL-TOTAL,3321.0,
1026,,2021,ONGC TOTAL,1441.0,
1027,,2021,"HPCL-VISAKH,ANDHRA PRADESH",809.0,
1028,,2021,RIL TOTAL,5529.0,
1029,,2022,"IOCL-KOYALI, GUJARAT",1273.0,
1030,,2022,"IOCL-HALDIA, WEST BENGAL",301.0,
1031,,2022,"CPCL-MANALI, TAMILNADU",915.0,
1032,,2022,"BPCL-KOCHI, KERALA",1450.0,
1033,,2022,"HPCL-MUMBAI,MAHARASHTRA",852.0,
1034,,2022,"RIL,JAMNAGAR,GUJARAT",3042.0,
1035,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
1036,,2022,"MRPL-MANGALORE,KARNATAKA",1392.0,
1037,,2022,ONGC TOTAL,1399.0,
1038,,2022,HPCL-TOTAL,2519.0,
1039,,2022,"IOCL-MATHURA, UTTAR PRADESH",884.0,
1040,,2022,"IOCL-GUWAHATI,ASSAM",93.0,
1041,,2022,IOCL TOTAL,6636.0,
1042,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
1043,,2022,"HPCL-VISAKH,ANDHRA PRADESH",825.0,
1044,,2022,HPCL-TOTAL,2628.0,
1045,,2020,"IOCL-HALDIA, WEST BENGAL",305.0,
1046,,2020,"NRL-NUMALIGARH, ASSAM",170.0,
1047,,2020,ONGC TOTAL,673.0,
1048,,2020,"IOCL-KOYALI, GUJARAT",769.0,
1049,,2020,"IOCL-MATHURA, UTTAR PRADESH",730.0,
1050,,2020,"IOCL-BONGAIGAON,ASSAM",196.0,
1051,,2020,"CPCL-MANALI, TAMILNADU",441.0,
1052,,2020,"IOCL-KOYALI, GUJARAT",1041.0,
1053,,2020,"IOCL-DIGBOI,ASSAM",61.0,
1054,,2020,"IOCL-BONGAIGAON,ASSAM",193.0,
1055,,2020,"IOCL-PARADIP,ODISHA",1227.0,
1056,,2020,"BPCL-KOCHI, KERALA",931.0,
1057,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1058,,2020,"IOCL-HALDIA, WEST BENGAL",580.0,
1059,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
1060,,2020,IOCL TOTAL,5363.0,
1061,,2020,"BPCL-MUMBAI, MAHARASHTRA",1097.0,
1062,,2020,"NRL-NUMALIGARH, ASSAM",219.0,
1063,,2020,"IOCL-PANIPAT, HARYANA",977.0,
1064,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
1065,,2020,"IOCL-PARADIP,ODISHA",266.0,
1066,,2020,CPCL-TOTAL,562.0,
1067,,2020,"NRL-NUMALIGARH, ASSAM",226.0,
1068,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1069,,2020,ONGC TOTAL,913.0,
1070,,2020,IOCL TOTAL,4657.0,
1071,,2020,"BPCL-KOCHI, KERALA",980.0,
1072,,2020,BPCL-TOTAL,2577.0,
1073,,2020,"HPCL-MUMBAI,MAHARASHTRA",670.0,
1074,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
1075,,2020,BORL-BINA,561.0,
1076,,2020,HPCL-TOTAL,2327.0,
1077,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2441.0,
1078,,2020,RIL TOTAL,5464.0,
1079,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
1080,,2020,"IOCL-PARADIP,ODISHA",1325.0,
1081,,2020,"NRL-NUMALIGARH, ASSAM",230.0,
1082,,2020,RIL TOTAL,5482.0,
1083,,2020,"IOCL-HALDIA, WEST BENGAL",709.0,
1084,,2020,"IOCL-PANIPAT, HARYANA",1359.0,
1085,,2020,"BPCL-KOCHI, KERALA",1329.0,
1086,,2020,HPCL-TOTAL,2311.0,
1087,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2691.0,
1088,,2021,"IOCL-KOYALI, GUJARAT",1187.0,
1089,,2021,"MRPL-MANGALORE,KARNATAKA",1420.0,
1090,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",801.0,
1091,,2021,HPCL-TOTAL,2240.0,
1092,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2648.0,
1093,,2021,RIL TOTAL,5564.0,
1094,,2021,"IOCL-BARAUNI,BIHAR",518.0,
1095,,2021,"IOCL-HALDIA, WEST BENGAL",657.0,
1096,,2021,"IOCL-MATHURA, UTTAR PRADESH",790.0,
1097,,2021,"IOCL-GUWAHATI,ASSAM",80.0,
1098,,2021,IOCL TOTAL,5387.0,
1099,,2021,BPCL-TOTAL,3503.0,
1100,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1101,,2021,"HPCL-MUMBAI,MAHARASHTRA",642.0,
1102,,2021,"RIL,JAMNAGAR,GUJARAT",2664.0,
1103,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2212.0,
1104,,2021,"NEL-VADINAR,GUJARAT",1397.0,
1105,,2021,"IOCL-HALDIA, WEST BENGAL",665.0,
1106,,2021,"CPCL-MANALI, TAMILNADU",964.0,
1107,,2021,BORL-BINA,602.0,
1108,,2021,"NRL-NUMALIGARH, ASSAM",241.0,
1109,,2021,BPCL-TOTAL,3603.0,
1110,,2021,"HPCL-MUMBAI,MAHARASHTRA",715.0,
1111,,2023,"IOCL-PANIPAT, HARYANA",1251.74,
1112,,2023,"IOCL-DIGBOI,ASSAM",43.9,
1113,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",6.63,
1114,,2023,"NEL-VADINAR,GUJARAT",1670.56,
1115,,2023,"IOCL-BARAUNI,BIHAR",579.56,
1116,,2023,"IOCL-KOYALI, GUJARAT",1330.39,
1117,,2023,"IOCL-HALDIA, WEST BENGAL",720.08,
1118,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",6.36,
1119,,2023,"MRPL-MANGALORE,KARNATAKA",1494.17,
1120,,2023,"HPCL-MUMBAI,MAHARASHTRA",790.76,
1121,,2023,HPCL-TOTAL,2957.93,
1122,,2023,"IOCL-KOYALI, GUJARAT",1275.12,
1123,,2023,"IOCL-PANIPAT, HARYANA",1277.62,
1124,,2023,"IOCL-PARADIP,ODISHA",1346.43,
1125,,2023,"BPCL-MUMBAI, MAHARASHTRA",1367.86,
1126,,2023,BPCL-TOTAL,3415.5,
1127,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",5.61,
1128,,2023,"IOCL-MATHURA, UTTAR PRADESH",436.21,
1129,,2023,"IOCL-PANIPAT, HARYANA",1220.09,
1130,,2023,"IOCL-BONGAIGAON,ASSAM",236.57,
1131,,2023,"CPCL-MANALI, TAMILNADU",1040.15,
1132,,2023,"MRPL-MANGALORE,KARNATAKA",1438.5,
1133,,2023,ONGC TOTAL,1443.88,
1134,,2023,"HPCL-VISAKH,ANDHRA PRADESH",1108.69,
1135,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1102.12,
1136,,2023,"IOCL-PANIPAT, HARYANA",1230.31,
1137,,2023,"IOCL-PARADIP,ODISHA",1429.01,
1138,,2023,IOCL TOTAL,6252.46,
1139,,2023,BORL-BINA,485.24,
1140,,2023,BPCL-TOTAL,3217.68,
1141,,2023,"IOCL-KOYALI, GUJARAT",1169.64,
1142,,2023,"IOCL-PARADIP,ODISHA",1172.85,
1143,,2023,CPCL-TOTAL,1007.97,
1144,,2023,ONGC TOTAL,769.08,
1145,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1074.65,
1146,,2023,"IOCL-PANIPAT, HARYANA",1300.18,
1147,,2023,"BPCL-KOCHI, KERALA",1543.83,
1148,,2023,BORL-BINA,710.06,
1149,,2023,"HPCL-MUMBAI,MAHARASHTRA",898.01,
1150,,2023,"NEL-VADINAR,GUJARAT",1726.29,
1151,,2023,GRAND TOTAL,20562.37,
1152,,2023,"IOCL-KOYALI, GUJARAT",1290.12,
1153,,2023,"IOCL-MATHURA, UTTAR PRADESH",864.52,
1154,,2023,"IOCL-DIGBOI,ASSAM",66.3,
1155,,2023,"IOCL-BONGAIGAON,ASSAM",249.59,
1156,,2023,IOCL TOTAL,6319.06,
1157,,2023,CPCL-TOTAL,1001.04,
1158,,2023,BPCL-TOTAL,3117.07,
1159,,2023,ONGC TOTAL,1503.8,
1160,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1074.42,
1161,,2023,"IOCL-GUWAHATI,ASSAM",97.18,
1162,,2023,"IOCL-BONGAIGAON,ASSAM",255.87,
1163,,2023,IOCL TOTAL,6526.5,
1164,,2023,"CPCL-MANALI, TAMILNADU",820.5,
1165,,2023,BORL-BINA,666.16,
1166,,2023,"NRL-NUMALIGARH, ASSAM",287.17,
1167,,2023,"HPCL-VISAKH,ANDHRA PRADESH",907.85,
1168,,2024,"IOCL-PANIPAT, HARYANA",1213.87,
1169,,2024,CPCL-TOTAL,1001.24,
1170,,2024,"HPCL-VISAKH,ANDHRA PRADESH",1180.36,
1171,,2024,HPCL-TOTAL,2886.15,
1172,,2024,"RIL-(SEZ), JAMNAGAR,GUJARAT",2615.91,
1173,,2024,GRAND TOTAL,22566.05,
1174,,2024,"IOCL-HALDIA, WEST BENGAL",678.34,
1175,,2024,"IOCL-MATHURA, UTTAR PRADESH",793.51,
1176,,2024,"BPCL-KOCHI, KERALA",1203.8,
1177,,2024,BORL-BINA,663.63,
1178,,2024,"NRL-NUMALIGARH, ASSAM",261.6,
1179,,2024,HPCL-TOTAL,2818.23,
1180,,2024,"NEL-VADINAR,GUJARAT",1622.29,
1181,,2024,GRAND TOTAL,20876.75,
1182,,2024,"IOCL-PANIPAT, HARYANA",1105.09,
1183,,2024,CPCL-TOTAL,1072.31,
1184,,2022,"IOCL-BARAUNI,BIHAR",550.61,
1185,,2022,"IOCL-MATHURA, UTTAR PRADESH",805.13,
1186,,2022,"IOCL-DIGBOI,ASSAM",58.03,
1187,,2022,"IOCL-BONGAIGAON,ASSAM",209.04,
1188,,2022,"HPCL-MUMBAI,MAHARASHTRA",731.49,
1189,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2116.64,
1190,,2022,RIL TOTAL,5150.91,
1191,,2022,"CPCL-MANALI, TAMILNADU",1005.44,
1192,,2022,CPCL-TOTAL,1005.44,
1193,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1111.19,
1194,,2022,"IOCL-MATHURA, UTTAR PRADESH",867.72,
1195,,2022,"IOCL-GUWAHATI,ASSAM",92.08,
1196,,2022,"IOCL-DIGBOI,ASSAM",60.93,
1197,,2022,"CPCL-MANALI, TAMILNADU",972.61,
1198,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.72,
1199,,2022,HPCL-TOTAL,2712.01,
1200,,2022,"IOCL-PANIPAT, HARYANA",1154.63,
1201,,2022,"IOCL-PARADIP,ODISHA",1346.24,
1202,,2022,"CPCL-MANALI, TAMILNADU",975.07,
1203,,2022,"BPCL-KOCHI, KERALA",1423.65,
1204,,2022,"NRL-NUMALIGARH, ASSAM",261.07,
1205,,2022,ONGC TOTAL,1433.34,
1206,,2022,"HPCL-VISAKH,ANDHRA PRADESH",683.83,
1207,,2022,GRAND TOTAL,21423.24,
1208,,2022,"IOCL-GUWAHATI,ASSAM",91.19,
1209,,2022,"IOCL-PARADIP,ODISHA",2.1,
1210,,2022,CPCL-TOTAL,940.43,
1211,,2022,RIL TOTAL,5176.59,
1212,,2022,"IOCL-KOYALI, GUJARAT",1270.87,
1213,,2022,"IOCL-PANIPAT, HARYANA",1153.66,
1214,,2022,"CPCL-MANALI, TAMILNADU",961.61,
1215,,2022,"BPCL-MUMBAI, MAHARASHTRA",1261.03,
1216,,2022,"IOCL-KOYALI, GUJARAT",1323.4,
1217,,2022,"IOCL-HALDIA, WEST BENGAL",724.58,
1218,,2022,"IOCL-MATHURA, UTTAR PRADESH",794.59,
1219,,2022,"IOCL-PARADIP,ODISHA",1239.11,
1220,,2022,IOCL TOTAL,6245.22,
1221,,2022,"HPCL-VISAKH,ANDHRA PRADESH",787.49,
1222,,2022,RIL TOTAL,4691.26,
1223,,2022,"IOCL-PARADIP,ODISHA",1330.62,
1224,,2022,BPCL-TOTAL,3289.21,
1225,,2022,"NRL-NUMALIGARH, ASSAM",247.0,
1226,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.3,
1227,,2022,"HPCL-MUMBAI,MAHARASHTRA",820.12,
1228,,2022,"RIL,JAMNAGAR,GUJARAT",2555.92,
1229,,2022,"IOCL-GUWAHATI,ASSAM",73.44,
1230,,2022,"IOCL-PARADIP,ODISHA",1416.58,
1231,,2022,"NRL-NUMALIGARH, ASSAM",271.76,
1232,,2022,"HPCL-MUMBAI,MAHARASHTRA",850.56,
1233,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1116.44,
1234,,2022,"RIL,JAMNAGAR,GUJARAT",2840.86,
1235,,2022,GRAND TOTAL,22272.56,
1236,,2023,"IOCL-BARAUNI,BIHAR",602.13,
1237,,2023,"IOCL-PARADIP,ODISHA",1425.16,
1238,,2023,"CPCL-MANALI, TAMILNADU",990.3,
1239,,2023,CPCL-TOTAL,990.3,
1240,,2023,"MRPL-MANGALORE,KARNATAKA",1496.59,
1241,,2023,ONGC TOTAL,1503.17,
1242,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1116.62,
1243,,2023,"NEL-VADINAR,GUJARAT",1719.37,
1244,,2023,"CPCL-MANALI, TAMILNADU",927.88,
1245,,2023,"BPCL-MUMBAI, MAHARASHTRA",1293.12,
1246,,2023,GRAND TOTAL,20847.79,
1247,,2023,"IOCL-GUWAHATI,ASSAM",96.81,
1248,,2023,"CPCL-MANALI, TAMILNADU",1033.64,
1249,,2023,BORL-BINA,735.71,
1250,,2021,"IOCL-KOYALI, GUJARAT",998.0,
1251,,2021,"IOCL-HALDIA, WEST BENGAL",696.0,
1252,,2021,"IOCL-GUWAHATI,ASSAM",62.0,
1253,,2021,"IOCL-DIGBOI,ASSAM",56.0,
1254,,2021,"IOCL-BONGAIGAON,ASSAM",225.0,
1255,,2021,IOCL TOTAL,5980.0,
1256,,2021,"CPCL-MANALI, TAMILNADU",760.0,
1257,,2021,BPCL-TOTAL,3236.0,
1258,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2248.0,
1259,,2021,"CPCL-MANALI, TAMILNADU",629.0,
1260,,2021,"BPCL-MUMBAI, MAHARASHTRA",1172.0,
1261,,2021,"NRL-NUMALIGARH, ASSAM",226.0,
1262,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1263,,2021,"NEL-VADINAR,GUJARAT",1692.0,
1264,,2021,"IOCL-BARAUNI,BIHAR",442.0,
1265,,2021,"IOCL-MATHURA, UTTAR PRADESH",698.0,
1266,,2021,IOCL TOTAL,5358.0,
1267,,2021,CPCL-TOTAL,646.0,
1268,,2021,"NRL-NUMALIGARH, ASSAM",193.0,
1269,,2021,"HPCL-MUMBAI,MAHARASHTRA",304.0,
1270,,2021,"HPCL-VISAKH,ANDHRA PRADESH",481.0,
1271,,2021,RIL TOTAL,5219.0,
1272,,2021,GRAND TOTAL,18400.0,
1273,,2021,"IOCL-DIGBOI,ASSAM",60.0,
1274,,2021,"NRL-NUMALIGARH, ASSAM",227.0,
1275,,2021,"HPCL-MUMBAI,MAHARASHTRA",319.0,
1276,,2021,"HPCL-VISAKH,ANDHRA PRADESH",480.0,
1277,,2021,GRAND TOTAL,19384.0,
1278,,2021,"IOCL-PANIPAT, HARYANA",1150.0,
1279,,2021,"IOCL-GUWAHATI,ASSAM",64.0,
1280,,2021,"HPCL-VISAKH,ANDHRA PRADESH",479.0,
1281,,2021,HPCL-TOTAL,1890.0,
1282,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2237.0,
1283,,2021,"IOCL-PARADIP,ODISHA",838.0,
1284,,2021,GRAND TOTAL,18214.0,
1285,,2021,"IOCL-HALDIA, WEST BENGAL",736.0,
1286,,2021,"IOCL-BONGAIGAON,ASSAM",215.0,
1287,,2021,CPCL-TOTAL,500.0,
1288,,2021,"BPCL-KOCHI, KERALA",1444.0,
1289,,2021,GRAND TOTAL,20958.0,
1290,,2021,"IOCL-KOYALI, GUJARAT",1123.0,
1291,,2021,"IOCL-MATHURA, UTTAR PRADESH",852.0,
1292,,2021,"IOCL-BONGAIGAON,ASSAM",217.0,
1293,,2021,IOCL TOTAL,5982.0,
1294,,2021,BORL-BINA,684.0,
1295,,2021,"HPCL-VISAKH,ANDHRA PRADESH",819.0,
1296,,2021,"IOCL-HALDIA, WEST BENGAL",264.0,
1297,,2021,"IOCL-BONGAIGAON,ASSAM",206.0,
1298,,2021,"BPCL-MUMBAI, MAHARASHTRA",1304.0,
1299,,2021,BORL-BINA,657.0,
1300,,2022,"IOCL-PANIPAT, HARYANA",1221.0,
1301,,2022,"IOCL-PARADIP,ODISHA",1325.0,
1302,,2022,"BPCL-MUMBAI, MAHARASHTRA",1303.0,
1303,,2022,BPCL-TOTAL,3475.0,
1304,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2235.0,
1305,,2022,"IOCL-BONGAIGAON,ASSAM",181.0,
1306,,2022,"NRL-NUMALIGARH, ASSAM",234.0,
1307,,2022,"IOCL-BARAUNI,BIHAR",596.0,
