,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
711,,2022,"IOCL-BONGAIGAON,ASSAM",207.0,
712,,2022,BORL-BINA,722.0,
713,,2022,ONGC TOTAL,1448.0,
714,,2022,"HPCL-VISAKH,ANDHRA PRADESH",793.0,
715,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1100.0,
716,,2022,HPCL-TOTAL,2745.0,
717,,2022,GRAND TOTAL,21709.0,
718,,2022,"IOCL-HALDIA, WEST BENGAL",630.0,
719,,2022,"IOCL-MATHURA, UTTAR PRADESH",781.0,
720,,2022,"IOCL-PANIPAT, HARYANA",1122.0,
721,,2022,"CPCL-MANALI, TAMILNADU",928.0,
722,,2022,"BPCL-KOCHI, KERALA",1394.0,
723,,2022,BPCL-TOTAL,3225.0,
724,,2022,"HPCL-VISAKH,ANDHRA PRADESH",761.0,
725,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1010.0,
726,,2022,RIL TOTAL,4790.0,
727,,2022,"IOCL-HALDIA, WEST BENGAL",747.0,
728,,2022,"BPCL-MUMBAI, MAHARASHTRA",1268.0,
729,,2022,"BPCL-KOCHI, KERALA",1522.0,
730,,2022,RIL TOTAL,5129.0,
731,,2022,"NEL-VADINAR,GUJARAT",1690.0,
732,,2020,"IOCL-DIGBOI,ASSAM",54.0,
733,,2020,IOCL TOTAL,3046.0,
734,,2020,"CPCL-MANALI, TAMILNADU",308.0,
735,,2020,CPCL-TOTAL,308.0,
736,,2020,"BPCL-KOCHI, KERALA",815.0,
737,,2020,"RIL,JAMNAGAR,GUJARAT",2792.0,
738,,2020,"NEL-VADINAR,GUJARAT",1402.0,
739,,2020,"IOCL-HALDIA, WEST BENGAL",319.0,
740,,2020,"BPCL-MUMBAI, MAHARASHTRA",907.0,
741,,2020,"BPCL-KOCHI, KERALA",676.0,
742,,2020,BORL-BINA,440.0,
743,,2020,BPCL-TOTAL,2229.0,
744,,2020,ONGC TOTAL,572.0,
745,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",653.0,
746,,2020,"NEL-VADINAR,GUJARAT",1561.0,
747,,2020,"IOCL-PANIPAT, HARYANA",1173.0,
748,,2020,CPCL-TOTAL,579.0,
749,,2020,"BPCL-MUMBAI, MAHARASHTRA",972.0,
750,,2020,"MRPL-MANGALORE,KARNATAKA",627.0,
751,,2020,"HPCL-MUMBAI,MAHARASHTRA",654.0,
752,,2020,RIL TOTAL,4652.0,
753,,2020,GRAND TOTAL,17537.0,
754,,2020,"IOCL-KOYALI, GUJARAT",1092.0,
755,,2020,"IOCL-GUWAHATI,ASSAM",87.0,
756,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
757,,2020,"HPCL-MUMBAI,MAHARASHTRA",637.0,
758,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1035.0,
759,,2020,RIL TOTAL,4299.0,
760,,2020,"IOCL-MATHURA, UTTAR PRADESH",641.0,
761,,2020,"HPCL-VISAKH,ANDHRA PRADESH",651.0,
762,,2020,"RIL,JAMNAGAR,GUJARAT",3021.0,
763,,2020,GRAND TOTAL,16150.0,
764,,2020,"IOCL-KOYALI, GUJARAT",899.0,
765,,2020,"IOCL-HALDIA, WEST BENGAL",440.0,
766,,2020,"IOCL-MATHURA, UTTAR PRADESH",615.0,
767,,2020,"IOCL-PARADIP,ODISHA",992.0,
768,,2020,"CPCL-MANALI, TAMILNADU",770.0,
769,,2020,"MRPL-MANGALORE,KARNATAKA",813.0,
770,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1016.0,
771,,2020,"RIL,JAMNAGAR,GUJARAT",2779.0,
772,,2020,RIL TOTAL,5009.0,
773,,2020,"IOCL-MATHURA, UTTAR PRADESH",709.0,
774,,2020,"IOCL-PANIPAT, HARYANA",1237.0,
775,,2020,"IOCL-GUWAHATI,ASSAM",84.0,
776,,2020,"IOCL-PARADIP,ODISHA",1279.0,
777,,2020,"BPCL-MUMBAI, MAHARASHTRA",1051.0,
778,,2020,"BPCL-KOCHI, KERALA",1066.0,
779,,2020,"MRPL-MANGALORE,KARNATAKA",731.0,
780,,2020,"BPCL-KOCHI, KERALA",1337.0,
781,,2020,ONGC TOTAL,1018.0,
782,,2020,"RIL,JAMNAGAR,GUJARAT",2871.0,
783,,2020,"NEL-VADINAR,GUJARAT",1476.0,
784,,2020,"IOCL-KOYALI, GUJARAT",1173.0,
785,,2020,"IOCL-PARADIP,ODISHA",977.0,
786,,2020,IOCL TOTAL,5988.0,
787,,2020,"HPCL-VISAKH,ANDHRA PRADESH",707.0,
788,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1027.0,
789,,2020,RIL TOTAL,5688.0,
790,,2021,"IOCL-BONGAIGAON,ASSAM",211.0,
791,,2021,CPCL-TOTAL,917.0,
792,,2021,BORL-BINA,694.0,
793,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",8.0,
794,,2021,"HPCL-MUMBAI,MAHARASHTRA",639.0,
795,,2021,"IOCL-DIGBOI,ASSAM",22.0,
796,,2021,"NRL-NUMALIGARH, ASSAM",227.0,
797,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",13.0,
798,,2021,HPCL-TOTAL,1392.0,
799,,2021,"IOCL-BARAUNI,BIHAR",569.0,
800,,2021,"IOCL-KOYALI, GUJARAT",944.0,
801,,2021,"IOCL-PANIPAT, HARYANA",1192.0,
802,,2021,"IOCL-GUWAHATI,ASSAM",89.0,
803,,2021,"BPCL-KOCHI, KERALA",1383.0,
804,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1025.0,
805,,2021,"RIL,JAMNAGAR,GUJARAT",2839.0,
806,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2051.0,
807,,2021,"NEL-VADINAR,GUJARAT",1627.0,
808,,2021,GRAND TOTAL,20985.0,
809,,2023,"IOCL-PARADIP,ODISHA",1187.32,
810,,2023,"CPCL-MANALI, TAMILNADU",919.52,
811,,2023,"BPCL-KOCHI, KERALA",1384.56,
812,,2023,BORL-BINA,593.53,
813,,2023,"HPCL-MUMBAI,MAHARASHTRA",837.11,
814,,2023,"HPCL-VISAKH,ANDHRA PRADESH",844.74,
815,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1073.1,
816,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2514.05,
817,,2023,GRAND TOTAL,21450.62,
818,,2023,CPCL-TOTAL,941.28,
819,,2023,ONGC TOTAL,1500.53,
820,,2023,"RIL,JAMNAGAR,GUJARAT",2882.35,
821,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2765.42,
822,,2023,"NEL-VADINAR,GUJARAT",1743.37,
823,,2023,GRAND TOTAL,22726.56,
824,,2023,"IOCL-GUWAHATI,ASSAM",92.45,
825,,2023,"IOCL-DIGBOI,ASSAM",62.73,
826,,2023,"HPCL-MUMBAI,MAHARASHTRA",809.85,
827,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2254.06,
828,,2023,"NEL-VADINAR,GUJARAT",1583.26,
829,,2023,HPCL-TOTAL,3103.73,
830,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2564.65,
831,,2023,"NEL-VADINAR,GUJARAT",1717.65,
832,,2023,"IOCL-HALDIA, WEST BENGAL",689.55,
833,,2023,"IOCL-MATHURA, UTTAR PRADESH",680.98,
834,,2023,"IOCL-DIGBOI,ASSAM",19.81,
835,,2023,"MRPL-MANGALORE,KARNATAKA",990.47,
836,,2023,ONGC TOTAL,995.5,
837,,2023,"HPCL-VISAKH,ANDHRA PRADESH",1104.99,
838,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2538.72,
839,,2023,GRAND TOTAL,21924.43,
840,,2023,IOCL TOTAL,5506.27,
841,,2023,"BPCL-MUMBAI, MAHARASHTRA",1354.53,
842,,2023,BORL-BINA,680.2,
843,,2023,"RIL,JAMNAGAR,GUJARAT",2807.15,
844,,2023,RIL TOTAL,4793.84,
845,,2023,"NEL-VADINAR,GUJARAT",1666.73,
846,,2023,"IOCL-KOYALI, GUJARAT",1279.38,
847,,2023,"IOCL-MATHURA, UTTAR PRADESH",852.62,
848,,2023,"IOCL-GUWAHATI,ASSAM",0.14,
849,,2023,"IOCL-DIGBOI,ASSAM",66.2,
850,,2023,IOCL TOTAL,5656.35,
851,,2023,"MRPL-MANGALORE,KARNATAKA",1354.58,
852,,2023,"IOCL-HALDIA, WEST BENGAL",692.39,
853,,2023,"CPCL-MANALI, TAMILNADU",1001.04,
854,,2023,"BPCL-MUMBAI, MAHARASHTRA",927.63,
855,,2023,"BPCL-KOCHI, KERALA",1506.98,
856,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2216.79,
857,,2023,"IOCL-BARAUNI,BIHAR",597.97,
858,,2023,"IOCL-KOYALI, GUJARAT",1330.24,
859,,2023,"IOCL-HALDIA, WEST BENGAL",726.88,
860,,2023,"IOCL-PANIPAT, HARYANA",1246.48,
861,,2023,CPCL-TOTAL,820.5,
862,,2023,GRAND TOTAL,22686.73,
863,,2024,"IOCL-HALDIA, WEST BENGAL",742.02,
864,,2024,"IOCL-DIGBOI,ASSAM",68.88,
865,,2024,BORL-BINA,731.36,
866,,2024,RIL TOTAL,5582.72,
867,,2024,IOCL TOTAL,5630.93,
868,,2024,"CPCL-MANALI, TAMILNADU",1013.93,
869,,2024,"ONGC-TATIPAKA,ANDHRA PRADESH",5.64,
870,,2024,"MRPL-MANGALORE,KARNATAKA",1462.33,
871,,2024,ONGC TOTAL,1467.97,
872,,2024,"RIL-(SEZ), JAMNAGAR,GUJARAT",2192.13,
873,,2024,"IOCL-BARAUNI,BIHAR",605.82,
874,,2024,"IOCL-BONGAIGAON,ASSAM",252.98,
875,,2024,IOCL TOTAL,6558.95,
876,,2024,"BPCL-KOCHI, KERALA",1556.77,
877,,2024,BORL-BINA,631.74,
878,,2024,"HPCL-MUMBAI,MAHARASHTRA",544.61,
879,,2024,"HPCL-VISAKH,ANDHRA PRADESH",1322.52,
880,,2024,RIL TOTAL,5578.73,
881,,2024,GRAND TOTAL,23372.1,
882,,2022,"IOCL-KOYALI, GUJARAT",1317.97,
883,,2022,"IOCL-PARADIP,ODISHA",1327.97,
884,,2022,IOCL TOTAL,6237.26,
885,,2022,BORL-BINA,684.49,
886,,2022,"RIL,JAMNAGAR,GUJARAT",3034.27,
887,,2022,GRAND TOTAL,21579.61,
888,,2022,"IOCL-BARAUNI,BIHAR",584.47,
889,,2022,"IOCL-KOYALI, GUJARAT",1358.94,
890,,2022,"IOCL-GUWAHATI,ASSAM",93.84,
891,,2022,"IOCL-DIGBOI,ASSAM",62.26,
892,,2022,"BPCL-MUMBAI, MAHARASHTRA",1256.55,
893,,2022,BORL-BINA,675.73,
894,,2022,BPCL-TOTAL,3364.13,
895,,2022,"MRPL-MANGALORE,KARNATAKA",1415.2,
896,,2022,"HPCL-VISAKH,ANDHRA PRADESH",802.67,
897,,2022,GRAND TOTAL,22643.9,
898,,2022,CPCL-TOTAL,972.61,
899,,2022,"BPCL-MUMBAI, MAHARASHTRA",881.71,
900,,2022,"HPCL-VISAKH,ANDHRA PRADESH",781.84,
901,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2408.11,
902,,2022,"IOCL-HALDIA, WEST BENGAL",722.08,
903,,2022,"IOCL-GUWAHATI,ASSAM",93.18,
904,,2022,CPCL-TOTAL,975.07,
905,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",4.98,
906,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2549.47,
907,,2022,RIL TOTAL,5482.43,
908,,2022,"IOCL-BARAUNI,BIHAR",590.38,
909,,2022,"IOCL-KOYALI, GUJARAT",1277.89,
910,,2022,"IOCL-MATHURA, UTTAR PRADESH",649.6,
911,,2022,"IOCL-DIGBOI,ASSAM",61.16,
912,,2022,IOCL TOTAL,4836.86,
913,,2022,"BPCL-MUMBAI, MAHARASHTRA",1246.63,
914,,2022,"NRL-NUMALIGARH, ASSAM",264.33,
915,,2022,ONGC TOTAL,1186.14,
916,,2022,"IOCL-GUWAHATI,ASSAM",86.65,
917,,2022,"IOCL-PARADIP,ODISHA",274.67,
918,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.82,
919,,2022,"HPCL-MUMBAI,MAHARASHTRA",786.46,
920,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",932.59,
921,,2022,HPCL-TOTAL,2533.1,
922,,2022,"RIL,JAMNAGAR,GUJARAT",2784.11,
923,,2022,"NEL-VADINAR,GUJARAT",1692.16,
924,,2022,"IOCL-BARAUNI,BIHAR",568.94,
925,,2022,"IOCL-PANIPAT, HARYANA",1184.84,
926,,2022,"IOCL-GUWAHATI,ASSAM",93.19,
927,,2022,"CPCL-MANALI, TAMILNADU",723.13,
928,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1114.49,
929,,2022,"IOCL-BARAUNI,BIHAR",573.35,
930,,2022,"IOCL-MATHURA, UTTAR PRADESH",836.84,
931,,2022,"BPCL-MUMBAI, MAHARASHTRA",1216.45,
932,,2022,"BPCL-KOCHI, KERALA",1380.82,
933,,2022,BORL-BINA,691.93,
934,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2677.79,
935,,2022,"IOCL-DIGBOI,ASSAM",61.96,
936,,2022,CPCL-TOTAL,960.42,
937,,2022,"BPCL-MUMBAI, MAHARASHTRA",1344.11,
938,,2022,BORL-BINA,712.61,
939,,2022,"MRPL-MANGALORE,KARNATAKA",1504.05,
940,,2023,"IOCL-MATHURA, UTTAR PRADESH",805.76,
941,,2023,"IOCL-PANIPAT, HARYANA",1334.66,
942,,2023,IOCL TOTAL,6541.94,
943,,2023,"BPCL-KOCHI, KERALA",1533.08,
944,,2023,BPCL-TOTAL,3601.99,
945,,2023,"HPCL-MUMBAI,MAHARASHTRA",837.69,
946,,2023,HPCL-TOTAL,2777.96,
947,,2023,"IOCL-KOYALI, GUJARAT",1212.84,
948,,2023,"IOCL-HALDIA, WEST BENGAL",665.21,
949,,2023,IOCL TOTAL,5938.4,
950,,2023,"MRPL-MANGALORE,KARNATAKA",1392.99,
951,,2023,"HPCL-MUMBAI,MAHARASHTRA",803.65,
952,,2023,"HPCL-VISAKH,ANDHRA PRADESH",745.84,
953,,2023,HPCL-TOTAL,2557.5,
954,,2023,"RIL-(SEZ), JAMNAGAR,GUJARAT",2280.04,
955,,2023,RIL TOTAL,4855.94,
956,,2023,"IOCL-KOYALI, GUJARAT",1346.06,
957,,2023,"IOCL-MATHURA, UTTAR PRADESH",897.88,
958,,2023,"IOCL-PANIPAT, HARYANA",1297.96,
959,,2023,"BPCL-MUMBAI, MAHARASHTRA",1358.27,
960,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",4.94,
961,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1110.38,
962,,2023,HPCL-TOTAL,2858.24,
963,,2023,RIL TOTAL,5359.75,
964,,2021,"IOCL-MATHURA, UTTAR PRADESH",819.0,
965,,2021,"BPCL-MUMBAI, MAHARASHTRA",1225.0,
966,,2021,"HPCL-VISAKH,ANDHRA PRADESH",826.0,
967,,2021,RIL TOTAL,5021.0,
968,,2021,"IOCL-BARAUNI,BIHAR",533.0,
969,,2021,CPCL-TOTAL,629.0,
970,,2021,HPCL-TOTAL,1958.0,
971,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2678.0,
972,,2021,RIL TOTAL,5515.0,
973,,2021,GRAND TOTAL,18970.0,
974,,2021,"IOCL-GUWAHATI,ASSAM",,
975,,2021,"IOCL-DIGBOI,ASSAM",59.0,
976,,2021,BPCL-TOTAL,2471.0,
977,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",6.0,
978,,2021,ONGC TOTAL,1015.0,
979,,2021,"RIL,JAMNAGAR,GUJARAT",2690.0,
980,,2021,"IOCL-HALDIA, WEST BENGAL",644.0,
981,,2021,"IOCL-MATHURA, UTTAR PRADESH",665.0,
982,,2021,"IOCL-PARADIP,ODISHA",1059.0,
983,,2021,"BPCL-MUMBAI, MAHARASHTRA",1253.0,
984,,2021,"BPCL-KOCHI, KERALA",1087.0,
985,,2021,"MRPL-MANGALORE,KARNATAKA",1105.0,
986,,2021,"IOCL-KOYALI, GUJARAT",1090.0,
987,,2021,"IOCL-HALDIA, WEST BENGAL",709.0,
988,,2021,"BPCL-KOCHI, KERALA",1087.0,
989,,2021,BORL-BINA,598.0,
990,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
991,,2021,"RIL,JAMNAGAR,GUJARAT",2873.0,
992,,2021,RIL TOTAL,5110.0,
993,,2021,"CPCL-MANALI, TAMILNADU",497.0,
994,,2021,"BPCL-MUMBAI, MAHARASHTRA",957.0,
995,,2021,BORL-BINA,579.0,
996,,2021,"NRL-NUMALIGARH, ASSAM",238.0,
997,,2021,"HPCL-MUMBAI,MAHARASHTRA",411.0,
998,,2021,HPCL-TOTAL,2037.0,
